,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,quoteSourceName,averageDailyVolume3Month,regularMarketTime,regularMarketChange,exchangeDataDelayedBy,postMarketChange,postMarketPrice,exchangeName,preMarketChange,regularMarketSource,marketState,state
0,456440,Basic Materials,3313,"Urals Stampings Plant PAO engages in the production and sale of hot stampings and forgings in Russia. The company also produces steel ingots, and hot-rolled steel and wire rods; and wholesales ferrous metals. It is also involved in the construction of residential and non-residential buildings; communications activities; production of steam and hot water by boiler houses; provision of road freight transport and transportation services, and transportation related services; architecture activities; specialized education services; and purchase, sale, rental, and management of real estate properties. The company was founded in 1942 and is based in Chebarkul, Russia. Urals Stampings Plant PAO is a subsidiary of Mechel PAO.",Chebarkul,7 8351 68 92 35 0,Russia,[],https://www.uralkuz.ru,1,Building 7,Steel,Dzerzhinsky street,0.065510005,0.16459998,0.12911001,573382016,0.572,0.025090002,697025024,,none,2012542000,7321696768,,12480,-0.246,1.239,0.00453,,,7.089,0.05455,,141028000,2284581888,10640564224,257.463,RUB,19425.56,0.281,,MCX,URALS STAMPINGS,Urals Stampings Plant PAO,Europe/Moscow,MSK,False,10800000,EQUITY,URKZ.ME,finmb_26580197,ru_market,,0.843,,12.868,-0.48283756,,,,547761,,,,58854.938,,,,1609372800,0.00204,1751488000,3197.541,,0.14403355,0.21204679,0.90002,1672444800,,1625011200,,,54765,0.572638,8969555968,2,,,,,,,-0.246,0.6424525,,,,,,,,0,,,12480,0,15506.7,0,0,,12480,,0,12480,12622,0,0,,0,,,,,,,12480,RUB,3.9029992,0,,,,6836057088,,,33,12480,0,800,0,18900,,,8840,0,False,,100,12480,12480,,https://logo.clearbit.com/uralkuz.ru,7 8351 68 24 96 4,,,,,,,,,,,,,,,,
0,119048,Financial Services,8528,"Public Joint Stock Company BANK URALSIB, together with its subsidiaries, provides a range of banking products and services to individuals and corporate clients in Russia and internationally. The company operates through Corporate Banking Operations, Retail Banking Operations, Small Business, Leasing Operations, Financial services and Markets, Treasury and Asset-Liability Management, and Corporate Investments and Other Operations segments. It offers commercial lending and deposit taking products, settlements and cash transactions, trade finance, and transactions with precious metals; and money transfer and foreign exchange services, and various banking card products. The company also provides a range of banking services for high net worth individuals, including their savings management and financial advisory. In addition, it is also involved in primary and secondary equity and debt capital markets activities; brokerage services and securities trading, including repurchase agreements and derivative transactions; and the placement and raising of funds. Further, the company invests in and rents retail trade premises, completed residential apartments, residential buildings under construction, and land; manages properties; and provides leasing and management services. It has 6 branches. The company was founded in 1993 and is headquartered in Moscow, Russia.",Moscow,,Russia,[],https://www.uralsib.ru,1,"8, Efremova Street",Banks—Regional,,0,0.26414,0,-11447989248,0.089,0.31697,,,none,23860939000,,,0.0628,0.059,,0.02024,,,,0.10529,,156602171392,97881956352,39744385024,0.435,RUB,0.103,,,MCX,BANK URALSIB PJSC,Public joint stock company BANK URALSIB,Europe/Moscow,MSK,False,10800000,EQUITY,USBN.ME,finmb_20388110,ru_market,,-0.906,,,-0.36692506,,,,360135000064,,,,0.29,,,,1609372800,0,10498044928,0.027,0.001839,0.14403355,0.21655172,0.93157,1672444800,,1632960000,,,23347532430,0.627005,-36011016192,4,,,,,1365724800,,0.057,0.56904835,,,,,,,,0,,,0.062,0,0.088592,0,0,,0.062,,0,0.062,0.07145,0,0,,0,,,,1365724800,,,0.062,RUB,2.3259258,0,,,,22616477696,,,16264263,0.062,0,1000000,0,0.1296,,,0.0479,0,False,,1000000,0.062,0.0628,,https://logo.clearbit.com/uralsib.ru,,,,,,,,,,,,,,,,,
0,628422,Industrials,,"Public Joint-Stock Company UTair Aviation provides passenger and cargo transportation services on domestic and international routes. It offers its services through aircraft and helicopters. The company was incorporated in 1992 and is based in Surgut, Russia. Public Joint-Stock Company UTair Aviation operates as a subsidiary of OOO AK-invest.",Surgut,7 346 277 8510,Russia,[],https://www.utair.ru,1,Aeroport,Airlines,,0.16338,0.14854,0.2848,12173515776,0.27,0.10795999,10618797056,,none,16001983000,3414587904,,6.84,,0.364,0.05138,,,,,,13937320960,92042387456,64992538624,3.834,RUB,17.645,0.31,,MCX,UTAIR AVIATION,Public Joint-Stock Company UTair Aviation,Europe/Moscow,MSK,False,10800000,EQUITY,UTAR.ME,finmb_22534912,ru_market,,1.594,,9.756,-0.049562693,,,,5110199808,,,,-6.846,,,,1609372800,0,9654027264,2.621,0.14226137,0.14403355,,0.72275,1672444800,,1625011200,,,29660939,0.311497,103598874624,2,,,,,1368489600,,,0.53781205,,,,,,,,0,,,6.84,0,7.15055,0,0,,6.84,,0,6.84,7.7056,0,0,,0,,,,1368489600,,,6.84,RUB,2.609691,0,,,,34953768960,,,591260,6.84,0,120000,0,11.34,,,6.24,0,False,,60000,6.84,6.84,,https://logo.clearbit.com/utair.ru,,,,,,,,,,,,,,,,,
0,400001,Utilities,1145,"Volgogradenergosbyt Public Joint-Stock Company purchases and sells electricity in the retail market for industrial and other consumers in Volgograd. The company was founded in 2005 and is based in Volgograd, Russia.",Volgograd,7 8442 26 26 26,Russia,[],https://www.energosale34.ru,1,"st. Kozlovskaya, 14",Utilities—Regulated Electric,,-0.030769998,-0.00147,0.06969,,0.14,-0.031229999,-926286528,,none,2160447000,,,2.91,,0.551,-0.08566,,,,,,20336000,0,30106755072,0.064,RUB,70.113,0.549,,MCX,VOLGOGRADENERGOSBY,Volgogradenergosbyt Public Joint-Stock Company,Europe/Moscow,MSK,False,10800000,EQUITY,VGSB.ME,finmb_24501515,ru_market,,0.03,,-0.982,-0.31314433,,,,319596000,,,,-20.368,,,,1609372800,0,-44384000,0.303,0.112683,0.14403355,,0.91522,1672444800,,1632960000,,,21543964,0.655971,909688256,4,,,,,1273104000,,-0.541,0.03445276,,,,,,,,0,,,2.91,3.645,3.811475,0,0,,2.91,,0,2.91,3.3516,0,3.645,,0,,,,1273104000,,,2.91,RUB,9.603961,0,,,,1037260800,,,161803,2.91,0,100000,0,7.27,,,2.36,0,False,,400000,2.91,2.91,,https://logo.clearbit.com/energosale34.ru,7 8442 94 63 56,,,,,,,,,,,,,,,,
0,,Energy,1636,"Public Joint Stock Company Varyoganneftegaz engages in the search, exploration, operation, production, and sale of oil, natural gas, and gas condensate. The company was founded in 1993 and is based in Raduzhny, Russia. Public Joint Stock Company Varyoganneftegaz operates as a subsidiary of Independent Oil And Gas Company-Holding, LLC.",Raduzhny,7 3466 84 27 70,Russia,[],https://www.varyeganneftegaz.ru,1,2nd Micro District 21,Oil & Gas E&P,,0.25112,0.00721,0.33222,83788218368,1.708,0.08722,11410848768,,none,1505500000,3798215680,,1336,,0.934,0.02576,,,0.608,0.00677,,1094000,299665984,45440380928,0.06,RUB,2511.752,0.149,,MCX,NNK-VARYOGANNEFTEG,Public Joint Stock Company Varyoganneftegaz,Europe/Moscow,MSK,False,10800000,EQUITY,VJGZ.ME,finmb_20386675,ru_market,,0.532,,2.119,-0.30151975,,,,18091100,,,,2723.028,,,,1609372800,0,327808992,18.12,,0.14403355,0.49063027,0.98838997,1672444800,,1625011200,,,210037,1.163547,24178692096,2,,,,,,,,0.53189933,,,,,,,,0,,,1320,1260,1723.46,0,0,,1368,,0,1320,1503.44,0,1260,,0,,,,,,,1368,RUB,73.73068,0,,,,24169709568,,,607,1368,0,1000,0,2503,,,1000,0,False,,1000,1368,1336,,https://logo.clearbit.com/varyeganneftegaz.ru,,,,,,,,,,,,,,,,,
0,600000,Basic Materials,402,"Public Joint Stock Company Vladimir Chemical Plant manufactures plastics for various industries in Russia. Its products include plasticized granulated polyvinylchloride, plasticized PVC sheet materials, RPVCs, PET films, polyethers, and fiberglass goods. The company was founded in 1931 and is based in Vladimir, Russia. Public Joint Stock Company Vladimir Chemical Plant is a subsidiary of Cheshor Enterprises Limited.",Vladimir,7 4922 32 52 42,Russia,[],https://www.vhz.su,1,"Street B. Nizhegorodskaya, 81",Specialty Chemicals,,0.05283,0.02933,0.098290004,-75920000,0.372,0.04619,158508992,,none,285230000,-130129376,,46.7,,0.919,0.07733,,,146.157,0.26895002,,33811000,550947008,3000267008,6.755,RUB,599.381,0.603,,MCX,VLADIMIR CHEMICAL,Public Joint Stock Company Vladimir Chemical Plant,Europe/Moscow,MSK,False,10800000,EQUITY,VLHZ.ME,finmb_25549244,ru_market,,0.251,,4.748,-0.44836777,,,,5005600,,,,75.307,,,,1609372800,0,87984000,17.577,9.8,0.14403355,0.6201283,0.7971,1672444800,,1625011200,,,1015637,0.779857,752649728,2,,,,,1527552000,,,0.077913575,,,,,,,,0,,,47.05,45,69.1375,0,0,,47.05,,0,47.05,56.65,0,45,,0,,,,1527552000,,,47.05,RUB,2.6568813,0,,,,233761520,,,7397,47.05,0,38000,0,110.8,,,36.1,0,False,,6000,47.05,46.7,,https://logo.clearbit.com/vhz.su,7 4922 53 10 39,,,,,,,,,,,,,,,,
0,394029,Utilities,742,"Public Joint-stock Company ÂTNS energo VoronezhÂ purchases and sells electricity to individuals in the retail electricity market of the region in Russia. The Company also sells surplus electricity and capacity on the wholesale electricity market. As of December 31, 2020, it served 26,790 legal entities and 1,087,022 individuals. The company was formerly known as Joint-stock company Voronezh energy selling company and changed its name to Public Joint-stock Company TNS energo Voronezh in June 2015. The company was founded in 1935 and is based in Voronezh, Russia. Public Joint-stock Company ÂTNS energo VoronezhÂ is a subsidiary of Public Joint Stock Company Group of Companies TNS energo.",Voronezh,7 473 261 8708,Russia,[],https://voronezh.tns-e.ru,1,Merkulova Street 7A,Utilities—Regulated Electric,,0.010729999,0.01348,0.45351002,,0.064,0.01002,345418240,,none,13703226000,,,135.2,,0.812,0.04171,,,109.962,0.50418997,,626942976,1187500032,32199532544,11.165,RUB,573.445,0.809,,MCX,TNS ENERGO VORONEZ,"Public Joint-stock Company ""TNS energo Voronezh""",Europe/Moscow,MSK,False,10800000,EQUITY,VRSB.ME,finmb_24425475,ru_market,,0.253,,23.601,0.74539876,,,,56151000,,,,19.232,,,,1609372800,0,401656000,7.153,1.736426,0.14403355,7.0299497,0.929,1672444800,,1632960000,,,3099537,0.047237,8152175616,2,,,,,1597622400,,0.12,0.25372285,,,,,,,,0,,,135.2,113.8,150.928,0,0,,135.2,,0,135.2,154.236,0,113.8,,0,,,,1597622400,,,135.2,RUB,18.901161,0,,,,8169757184,,,9497,135.2,0,1490000,0,384,,,63,0,False,,200000,135.2,135.2,,https://logo.clearbit.com/voronezh.tns-e.ru,7 473 261 8743,,,,,,,,,,,,,,,,
0,624760,Basic Materials,,"public stock company VSMPO-AVISMA Corporation produces and sells titanium in Russia and internationally. Its products include titanium, ferrotitanium, aluminum, and heat exchange equipment. The company serves aircraft construction, energy, oil and gas, building, medicine, and sports industries. public stock company VSMPO-AVISMA Corporation is based in Verkhnyaya Salda, Russia. As of April 5, 2021, the company operates as a subsidiary of Promishlennie Investitsii OOO.",Verkhnyaya Salda,7 3434 56 23 66,Russia,[],https://www.vsmpo.ru,1,Parkovaya Street 1,Other Industrial Metals & Mining,,0.39514,0.16422,0.37756002,38092906496,-0.127,0.20136999,32818741248,,none,31126325000,27156463616,,44040,229.851,2.464,0.02982,,,42.214,0.06757,,45730025472,88551489536,83056459776,3979.735,RUB,7218.422,1.281,,MCX,VSMPO-AVISMA CORPO,public stock company VSMPO-AVISMA Corporation,Europe/Moscow,MSK,False,10800000,EQUITY,VSMO.ME,finmb_22238876,ru_market,,6.603,,16.71,0.41016197,,,,11513400,,,,18257.395,,,,1609372800,0.00024000001,13639482368,1185.405,884.6,0.14403355,2.4121733,0.90269995,1672444800,,1625011200,,,893978,0.305258,548390043648,2,,,,,1570665600,,229.189,6.104885,,,,,,,,0,,,44000,38300,38268,0,0,,44000,,0,44000,44026.4,0,38300,,0,,,,1570665600,,,44000,RUB,37.15186,0,,,,507050131456,,,638,44000,0,400,0,51000,,,23040,0,False,,700,44000,44040,,https://logo.clearbit.com/vsmpo.ru,7 3434 55 15 40,,,,,,,,,,,,,,,,
0,188800,Industrials,2368,"Public joint-stock company Vyborg Shipyard operates as a shipbuilding company in the north-western region of Russia. The company is involved in the construction of small and medium tonnage vessels, icebreaking supply vessels, icebreakers, trawlers, and offshore drilling rigs. It also provides ship repair and upgrading services. The company was founded in 1948 and is based in Vyborg, Russia. Public joint-stock company Vyborg Shipyard was a former subsidiary of United Shipbuilding Corporation JSC.",Vyborg,7 8137 82 64 32,Russia,[],https://www.vyborgshipyard.ru,1,"2b, Primorskoe Shosse",Aerospace & Defense,,-0.15777999,-0.27531,0.03735,2845155072,0.268,-0.19165,-831051008,,none,-205429000,-8917809152,,3500,,2.102,-0.02918,,,,,,6866136064,9096893440,5267195904,3533.619,RUB,2710.733,1.402,,MCX,VYBORG SHIPYARD P,Public joint-stock company Vyborg Shipyard,Europe/Moscow,MSK,False,10800000,EQUITY,VSYD.ME,finmb_9141486,ru_market,,1.715,,-10.868,-0.2989362,,,,1553980,,,,-3123.563,,,,1609372800,0.01337,-1450094976,-746.283,209.60585,0.14403355,,0.9739,1672444800,,1625011200,,,400859,1.192959,9031568384,2,,,,,1273017600,,,1.0775572,,,,,,,,0,,,3500,3965,4499.85,0,0,,3500,,0,3500,3991.6,0,3965,,0,,,,1273017600,,,3500,RUB,,0,,,,5675704832,,,17,3500,0,200,0,5775,,,2580,0,False,,400,3500,3500,,https://logo.clearbit.com/vyborgshipyard.ru,7 8137 82 89 52,,,,,,,,,,,,,,,,
0,109147,Financial Services,,"VTB Bank (public joint-stock company), together with its subsidiaries, provides various banking products and services in Russia, OECD, and internationally. The company operates five segments: Corporate-Investment Banking, Medium and Small Banking, Retail Business, Treasury, and Other Business. It offers standard term deposits, structured deposits, promissory notes, and corporate overnight accounts, as well as placement of funds on current accounts; credit lines, overdraft loans, complex loan products, consultancy services, and loans to the mining industry, as well as short-, medium-, and long- term loans; and credit operations through remote banking systems. The company also provides cash management products and services; guarantees transactions, letter of credits, and documentary and clean collection services; pooling products; factoring, leasing, pension fund, and registrar services; investment products and services, including debt and equity capital market products, corporate finance, FX and rates, securitization, commodities, securities market, credit derivatives, equities, derivatives, equity repo and structured finance, private equity and special situation solutions, infrastructure and project finance, and portfolio management and research services; and depository services. In addition, it offers cash and settlement, payment cards, payment processing, custody, syndication, trade and export finance, anti-money laundering and counter terrorist financing policies, construction and development services, treasury, electronic banking, and corporate cards. VTB Bank (public joint-stock company) was founded in 1990 and is headquartered in Moscow, Russia.",Moscow,7 4957 39 77 99,Russia,[],https://www.vtb.com/o-banke,1,"43, Building.1",Banks—Regional,Vorontsovskaya Street,0,0.42595002,0,-1416200060928,0.389,0.55716,,0.05,buy,763700000000,,0.07,0.0175,6.73,,0.01679,6,0.07,,0.16600001,0.09,3552799883264,2560400031744,763699986432,0.274,RUB,0.059,,1.8,MCX,VTB BANK PJSC,VTB Bank (public joint-stock company),Europe/Moscow,MSK,False,10800000,EQUITY,VTBR.ME,finmb_9086195,ru_market,,-0.27,,,-0.508536,,0.01,,12958099832832,,,,0.128,,,,1640908800,0.07569,303399993344,0.023,0.001399,0.14403355,0.13671875,0.65927005,1703980800,,1640908800,,,4485582112377,0.968805,-206500184064,4,,,,,1626220800,,3.471,0.2969317,,1.9,,1.75,,,,0,,,0.019,0.0197,0.0458101,0,0.0713,,0.019805,,13038641000,0.019,0.0324584,0,0.0197,,13038641000,,,0,1626220800,,,0.0171,RUB,0.76086956,2692953264,,,,226766749696,,,80254498035,0.0171,0.0175,2201000000,2692953264,0.0575,,,0.016,0.0175,False,0.0736,80000000,0.019805,0.0175,,https://logo.clearbit.com/vtb.com,7 4952 58 47 81,,,,,,,,,,,,,,,,
0,123610,Real Estate,,"Joint Stock Company ""World Trade Center Moscow"" operates as a multifunctional business complex in Russia. It provides congress, exhibition, office, hotel, and restaurant services. The company also offers events development services, including the planning, development, and organization of corporate and special events; and operates venues for international conventions, forums and conferences, meetings, exhibitions, dance and sports festivals, weddings, private events, team building, fashion shows, and car demonstrations. In addition, it operates Crowne Plaza, a business hotel; Mezhdunarodnaya, an apartment hotel; Erydan apartment blocks; Holiday Inn Express Moscow Â Khovrino hotel; and restaurants, cafes, and bars. The company is based in Moscow, Russia.",Moscow,7 495 258 1212,Russia,[],https://www.wtcmoscow.ru,1,12 Krasnopresnenskaya Embankment,Real Estate Services,,0.26517,0.17317,0.53539,1443777024,0.152,0.14837,1488897024,,none,2759922000,-1824553600,,8.06,,5.445,0.00991,,,0.001,0.022160001,,2108568960,381000,5614883840,2.316,RUB,6.166,1.676,,MCX,WORLD TRADE CENTER,"Joint Stock Company ""World Trade Center Moscow""",Europe/Moscow,MSK,False,10800000,EQUITY,WTCM.ME,finmb_21975478,ru_market,,0.953,,3.593,-0.21124029,,,,910590976,,,,48.423,,,,1609372800,0.00063,887806976,0.975,0.562248,0.14403355,0.16644983,0.5495,1672444800,,1625011200,,,255320537,0.255793,5349791744,2,,,,,1651190400,,,1.4841905,,,,,,,,0,,,8.06,0,9.5429,0.06972704,0.5767,,8.06,,0,8.06,9.0116,0.562,0,,0,,,0.56,1651190400,,,8.06,RUB,8.266667,0,,,,8333556736,,,15788,8.06,0,990000,0,11.58,,,7,0,False,0.0691,50000,8.06,8.06,,https://logo.clearbit.com/wtcmoscow.ru,7 495 258 1155,,,,,,,,,,,,,,,,
0,678214,Energy,,"Public Joint Stock Company Yakutsk Fuel and Energy Company engages in the exploration, extraction, processing, and selling of natural gas, gas condensate, and liquefied petroleum gas in the Republic of Sakha. The company also develops in the Srednevilyuiskoe and Mastakhskoe gas condensate fields, as well as produces and sells motor fuels. It operates 16 fuel stations and 4 gas stations. The company also exports its products. The company was founded in 1963 and is based in Yakutsk, Russia. Public Joint Stock Company Yakutsk Fuel and Energy Company is a subsidiary of A-PROPERTI, OOO.",Yakutsk,,Russia,[],https://www.yatec.ru,1,"ul. Lenina, 4",Oil & Gas Integrated,Vilyuisky District Kysyl-Syr,0.5517,0.19958,0.71389997,260000000,0.208,0.49668,3660000000,,none,4101000000,-3642249984,,114.95,1.687,5.237,0.07624,,,107.06,0.11026,,7297999872,13299000320,6633999872,8.826,RUB,8.023,4.13,,MCX,YAKUTSK FUEL & ENE,Public Joint Stock Company Yakutsk Fuel and Energy Company,Europe/Moscow,MSK,False,10800000,EQUITY,YAKG.ME,finmb_11313634,ru_market,,15.233,,27.611,-0.30309194,,,,826918976,,,,15.022,,,,1609372800,0,1324000000,1.601,0.61,0.14403355,7.65211,0.77159,1672444800,,1625011200,,,188876654,-0.184491,101055381504,2,,,,,1619136000,,1.688,14.328359,,,,,,,,0,,,114.95,0,113.501,0,0.3815,,114.95,,0,114.95,111.549,0,0,,0,,,1.22,1619136000,,,114.95,RUB,71.798874,0,,,,95054331904,,,32271,114.95,0,100000,0,174.5,,,69.95,0,False,0.014199999,10000,114.95,114.95,,https://logo.clearbit.com/yatec.ru,,,,,,,,,,,,,,,,,
0,677009,Utilities,307,"Public joint stock company Yakutskenergo engages in the production, transportation, and marketing of electricity and thermal energy in the Republic of Sakha. The company generates electricity through diesel, thermal, wind, and solar power plants. It is also involved in the repair and construction of equipment, heating networks, and overhead lines. As of February 1, 2021, it had an installed electric capacity of 1,140.465 MW; and heat capacity of 1,723.651 Gcal/h. The company was incorporated in 1996 and is based in Yakutsk, Russia.",Yakutsk,7 4112 49 73 99,Russia,[],https://www.yakutskenergo.ru,1,"St. Fedora Popova, 14",Utilities—Regulated Electric,,-0.16034001,-0.16632,-0.16009001,-690040000,-0.022,-0.22327,-5501408768,,none,-3720783000,-1400395008,,0.2665,,0.782,-0.07627,,,,-4.45994,,645000000,57382998016,34309836800,0.081,RUB,4.308,0.297,,MCX,YAKUTSKENERGO PJSC,Public joint stock company Yakutskenergo,Europe/Moscow,MSK,False,10800000,EQUITY,YKEN.ME,finmb_8893161,ru_market,,1.716,,-10.699,-0.51660943,,,,7963559936,,,,-0.105,,,,1609372800,0,-5368801792,-0.674,0.006005,0.14403355,,0.86627996,1672444800,,1625011200,,,985968735,0.493315,58860290048,4,,,,,1239667200,,,0.0713738,,,,,,,,0,,,0.2665,0,0.33417,0,0,,0.2665,,0,0.2665,0.25791,0,0,,0,,,,1239667200,,,0.2665,RUB,,0,,,,2448823296,,,445573,0.2665,0,3000000,0,0.4785,,,0.17,0,False,,2000000,0.2665,0.2665,,https://logo.clearbit.com/yakutskenergo.ru,7 4112 21 13 55,,,,,,,,,,,,,,,,
